predicted_category,confidence,raw_response,tokens_used,model_used,timestamp,status,concatenated_product,true_category,exact_match,partial_match,prompt_name
men/perfumes/fragrances,unknown,men/perfumes/fragrances,3696,gpt-4o-mini-2024-07-18,2025-08-05T08:54:24.074608,success,"Zadig Voltaire-This Is Him! Eau de Toilette -This is Him!a spicy oriental aroma associated with sandalwood, Zadig &amp; Voltaire signature.Manly, wild and free!For the man with rocker features but, a gentleman in his essence.This is Him! integrates the two facets of this man into one fragrance that evokes virility and freedom in the spontaneity of his personality.This fragrance was launched simultaneously with This is Her! for a woman who doesn't mind standing out in the crowd.Together, they create a pair in full harmony.",men/perfumes/fragrances,True,True,prompt_02
health-care/diapers-incontinence,unknown,health-care/diapers-incontinence,3751,gpt-4o-mini-2024-07-18,2025-08-05T08:54:25.075023,success,"Tena-Pants Plus -  Suitable for moderate to severe incontinence, TENA Pants Plus provide enhanced protection when the need of your loved one is slightly larger.  With ConfioFit, gets a thin protection with anatomical format which also ensures great comfort and discretion.   100% breathable, are a great choice for a good skin health.   It s soft and discrete as underwear.  The Odour Neutralizer minimizes the ammoniaodor, giving a fresh and dignityfeeling.  Protection against TENA Pants incontinence is so easy to remove as is is to wear. Just tear the side seams and remove theunderwear.  Within each degree of absorption, the size should be chosen according to the diameter of the waist of the person will use. Use the correct size is important for the underwear is well adjusted to the body.",health-care/diapers-incontinence,True,True,prompt_02
men/skin/cleansers-tonners/normal-skin,unknown,men/skin/cleansers-tonners/normal-skin,3749,gpt-4o-mini-2024-07-18,2025-08-05T08:54:26.075612,success,"Uppercut-Exfoliating Cleanser-Exfoliating Cleanser is expertly crafted to provide a gentle yet thorough cleanse, preparing the skin for an impeccably close shave.Refreshes the skin, while its exfoliating properties ensure an exceptionally close shave without drying the skin!Infused with Ground Pumice for exfoliation and Charcoal for detoxification, this daily-use cleanser promotes clean and blemish-free skin, suitable for all skin types. It features a soothing complex that refreshes and cools the skin, while its exfoliating properties help lift facial hair, ensuring an exceptionally close shave without drying the skin. The delightful fragrance combines Cyprus and Cedar notes.With beneficial ingredients like Activated Charcoal, Ground Pumice, Chamomile Extract, and Green Tea Extract, this cleanser offers a comprehensive grooming solution.",men/skin/cleansers-tonners,False,True,prompt_02
men/skin/anti-ageing,unknown,men/skin/anti-ageing,3826,gpt-4o-mini-2024-07-18,2025-08-05T08:54:27.076187,success,"Collistar-Uomo Anti-Age Energizing Cream-Gel -Uomo Anti-Age Energizing Gel-Cream,an innovative face treatment developed specifically for male skin, now with a new formula for even more effective resulatdos.   More cleanand even more effective!   The main active ingredient is Meristematic Cellsof the Sequoia* immune system. These have the ability to revitalize and stimulate skin cell activity. It also contains Extract of Italian Pomegranate, a powerful antioxidant that fights free radicals and an Energizing Active Ingredientthat improves the firmness, energy and vitality of the skin.  With a light and fresh texture, easily absorbed, this treatment has viable results:  <div>â Skin firmer, hydrated and revitalized</div>  <div>â Wrinkles minimized</div>  <div>â More evenly and noticeably healthier skin</div>    Silicon-Free, No Animal Ingredients, Alcohol-Free and microplastics-free.  Dermatologically tested on sensitive skin.    *SUSTAINABILITY: A small amount of plant tissue is enough to produce an entire chain of cells in vitro, saving energy, soil and water.",men/skin/first-signs-age,False,True,prompt_02
skin/masks-exfoliators/moisturizing-masks,unknown,skin/masks-exfoliators/moisturizing-masks,3735,gpt-4o-mini-2024-07-18,2025-08-05T08:54:28.076947,success,"Holika Holika-After Mask Sheet After Taking a Trip-After Mask Sheet After Taking A Trip is specially designed to alleviate puffiness and rejuvenate the skin after experiencing the effects of jet lag or other negative events.Brightens the skin and improves overall appearance!Contains carefully selected fruit extracts to provide a nourishing and pampering treatment for the skin. This mask not only enhances radiance but also relieves tension and detoxifies congested areas.With the help of powerful antioxidants from Orange Peel Extract, it brightens the skin and improves overall appearance. Within just 15 minutes, this illuminating mask leaves the skin feeling soft, smooth, and radiant, making it perfect for after a long day of travel or anytime the skin needs extra care.",skin/masks-exfoliators/tissue-masks,False,True,prompt_02
body/moisturisers,unknown,body/moisturisers,3716,gpt-4o-mini-2024-07-18,2025-08-05T08:54:29.077603,success,"Roger Gallet-Rose Wellbeing Body Lotion -Rose Wellbeing Body Lotionis a body milk that soothes and nourishes dry and sensitive skin.   Leaves the skin incredibly soft and deliciously fragrant!   The Rose body milk invites you to an intimate moment of softness.  Enriched with natural rose essential oil with relaxing virtues and shea butter, it nourishes the skin and provides 24-hour hydration.  Its light texture is absorbed instantly and leaves your skin moisturized and deliciously scented with the velvety fresh notes of Rose.  The carnal tenderness of the petals of the Damascene Rose that spreads relentlessly over the skin like a balm of softness.",fragrance/fragranced-moisturizers,False,False,prompt_02
men/perfumes/fragrances,unknown,men/perfumes/fragrances,3689,gpt-4o-mini-2024-07-18,2025-08-05T08:54:30.078003,success,"Yves Saint Laurent-La Nuit de L'Homme Eau de Toilette -For the man who reveals his sensuality when the night falls...  La nuit de l homme eau de toilette for men is a mysterious and woody fragrance; which is capable of emanating a powerful aura of seduction!   <p class=""text-center"" style=""margin-left:40px"">Feel powerful until dawn!   With cardamom, fava tonkaand cedar wood, for the captivating and conquering men, who knows what he wants!",men/perfumes/fragrances,True,True,prompt_02
hair/volume,unknown,hair/volume,3666,gpt-4o-mini-2024-07-18,2025-08-05T08:54:31.078780,success,"Rene Furterer-Volumea Volumising Foam -VolumeaFoam without Rinse: the softness of a volumizing foam, combined with flexibilityand light fixation.  A Rene Furterer carewith anti-static effect for a controled volume.   Gives volume and flexibility to your hair   Volumea foam, operates in fine hair to give a controlled volume effect.  The hair becomes soft and shiny, with great volume!",hair/seruns-leave-in/volume,False,True,prompt_02
hair/damaged-hair/masks,unknown,hair/damaged-hair/masks,3719,gpt-4o-mini-2024-07-18,2025-08-05T08:54:32.079515,success,"Sesderma-Seskavel Repair Keratin Mask for Damaged Hair -The hair that is dry and damaged at it s length tend to become frizzy, dull and rough; and these features give itan unhealthy aspect.  To counter all these signs of hair damage, Sesderma developed the Seskavel repair keratin mask for damaged hair; whichs rebuilds and repairs the hair fiber.   Let your hair shine!   This mask owes shouldrestructuring action tokeratin and also a complex of amino acids; that bind to the cuticle damage repairing the damagedsites. Additionally, the silk proteins protectthe fiber and theargan oil nourishes your hair.",hair/damaged-hair/masks,True,True,prompt_02
makeup/lips/lipliners,unknown,makeup/lips/lipliners,3711,gpt-4o-mini-2024-07-18,2025-08-05T08:54:33.080340,success,"LA Girl-Hold It in-Prevent lipstick feathering and fine lines with Hold It In reverse lip liner.Keep your lip color in check! The secret to longer-lasting, flawless lips!Key benefits:Transparent lip primer prevents lipstick from feathering and settling into fine lines;Smooth, creamy texture extends the wear of your lip color;Acts as a transparent lip primer with excellent adhesion to the skin;Composition melts and protects your lips for greater comfort;Vegan and free from fragrance and parabens for sensitive lips.Keep your lip color in check with Hold It In reverse lip liner â the key to picture-perfect lips, every time.",makeup/lips/lipliners,True,True,prompt_02
makeup/eyes-brows/eye-shadow,unknown,makeup/eyes-brows/eye-shadow,3668,gpt-4o-mini-2024-07-18,2025-08-05T08:54:34.080756,success,"Sensilis-Baked Quattro Eyeshadow-Baked Quattro is a palette of shadows that enhances and intensifies the look.     From a natural to intense look!   Optimized formula that combines an exceptional concentration of pigments with a smooth texture for easy application and to maximize color expression.  With 4 shades, matts and luminous, the palette allows you to draw a natural or intense look, almond or smoky.",makeup/eyes-brows/eye-shadow,True,True,prompt_02
men/body/deodorants-antiperspirants,unknown,men/body/deodorants-antiperspirants,3771,gpt-4o-mini-2024-07-18,2025-08-05T08:54:35.081201,success,"Collistar-Uomo Freshness Deo 48 Hrs Spray-Experience lasting freshness with the Collistar Uomo Freshness Deo 48 Hrs Spray. This no-gas, antiperspirant spray is formulated for effective all-day protection, keeping you feeling fresh and revitalized for up to 48 hours. Infused with distilled Italian Bergamot water, it provides an instant boost of energy and vitality.Stay fresh, energized, and confident for 48 hours!Key Benefits:Long-lasting 48-hour deodorizing action;Light, non-greasy formula that dries instantly;Designed to minimize marks and stains on fabrics;Practical spray for even, easy distribution;Fresh scent with a revitalizing boost from Italian Bergamot.Stay fresh and confident all day long with Collistar Uomo Freshness Deo 48 Hrs Spray that offers powerful protection and a refreshing sensation without leaving marks. Ideal for active men seeking both practicality and effectiveness.",men/body/deodorants-antiperspirants,True,True,prompt_02
skin/global-anti-aging/seruns,unknown,skin/global-anti-aging/seruns,3820,gpt-4o-mini-2024-07-18,2025-08-05T08:54:36.081792,success,"Isdin-Fotoultra Fusion Water Magic Repair-The innovativeISDIN FusionWatertextureis now also available in an anti-ageingformulation!  The Fotoultra age repair spf50 is a sunscreen that was specially formulated for the face area, thus providing atriple action against photoaging.   Protects, repairs and reverses the signs of photoaging skin; leaving your skin with a silky matte finish!    	PROTECTION   In addition to theUVB/UVAfilters, this product is also able to protect the skin from visible and infrared radiation; thus preventing the damage cause byall these radiations onskin cells.   	REPAIR   The DNA Repairsomes at on the damage caused in the cellular DNA, thus preventing it s accumulation.   	REVERSE   This sunscreen is able to correct the visible signs of photoaging thanks to the association of Li-Q10 (stimulation of Q10 coenzimesynthesis), Collagen Booster Peptide (stimulation of collagen synthesis) and hyaluronic acid (improves skin elasticity thanks toit smoisturizing action).  Doesn  sting on the eyes.  Suitable for sensitive skin.  Biodegradable formula.",sun-tan/face/lightness-anti-spots,False,False,prompt_02
men/body/deodorants,unknown,men/body/deodorants,3683,gpt-4o-mini-2024-07-18,2025-08-05T08:54:37.810506,success,"Eisenberg-J'Ose Stick Deodorant Man -J ose stick deodorant leaves the skin of the armpits soft and smooth, while eliminating bad odors and leaves the skin scented.   Say goodbye to bad odors all day long!   It can be used after hair removal. It does not contain alcohol or aluminum salts.  After the first application, the development of bacteria responsible for bad odors decreases and after oneweek of use, the deodorizingproperties and antibacterial effectiveness are heightened.  Hypoallergenic.",men/perfumes/deodorants,False,True,prompt_02
makeup/complexion/accessories-brushes,unknown,makeup/complexion/accessories-brushes,3740,gpt-4o-mini-2024-07-18,2025-08-05T08:54:39.558272,success,"Shiseido-Daiya Fude Face Duo-On one side,a round tip that mimics the texture of your fingers. On the other side, a brush of synthetic bristles in adiamond shape, whichadapts perfectly to your facecontours.  The Daiya fude face duoadapts to all kinds of textures, such aspowders, creams, gels or liquids.   The perfect accessory for a flawless makeup.   Unlike traditional sponges, the round brush tip is made ofpolyurethane and does not absorb the product applied; ensuring a pigmented finish. Also the red brush contains densely packed bristles; providing a perfect balance between firmness and flexibility.  Being handcrafted by Japanese specialized artesians, Shisieido brushes ensure a superior quality.",makeup/complexion/accessories-brushes,True,True,prompt_02
