predicted_category,confidence,raw_response,tokens_used,model_used,timestamp,status,concatenated_product,true_category,exact_match,partial_match,prompt_name
hair/masks/*,unknown,hair/masks/*,4534,gpt-4o-mini-2024-07-18,2025-08-06T12:22:48.408986,success,"Garnier-Fructis Hair Food Mask Banana -Fructis Hair Food Mask Banana is amask for dry hair with 3 associated functions: conditioner, mask or leave on.   Super shine, repair and softness!   This vegan formula with 98% natural origin ingredients based on banana and coconut oil is perfect for repairing dry hair.  No silicones, no parabens, no artificial colors.",hair/hair-mask/dry-to-very-dry-hair,False,True,prompt_HCP
skin/firming-anti-ageing/seruns,unknown,skin/firming-anti-ageing/seruns,4621,gpt-4o-mini-2024-07-18,2025-08-06T12:22:50.236109,success,"Uriage-Age Lift Instant Multi-Correction Filler Care -Age lift instant multi-correction filler care leaves the skin as that smoothed, with wrinkles and lines less creasing.   Hydration for a rejuvenated skin!   A light and fluid texture that combines hyaluronic acid molecules of different sizes for minimizingwrinkles and lines.  For more complete anti-aging care, in addition to hyaluronic acid its formula also includes:   	thermal water; 	retinol; 	dragon blood plant extract; 	vitamins C and E for a firmer and a brighter skin; 	BLB complex that protects the skin from artificial blue light;   In addition to anti care, it can be used as a makeup primer Thanks to its powders that soften and give vitality to the skin.",skin/global-anti-aging/seruns,False,True,prompt_HCP
men/body/health-care/legs/varicose-veins,unknown,men/body/health-care/legs/varicose-veins,4551,gpt-4o-mini-2024-07-18,2025-08-06T12:22:52.148017,success,"Sicura-Support Stockings for Man 280den-Socks to the Knee fromSicura, for men with heavy or tired legs and simplevaricose veins!   A due diligence for your lifestyle!   Medical socks of rest act on prevention! Use them on long trips, in the practice of sport or working long times standing.  Acts as a thermal regulator, keeping thelegs fresh in the Summer and warm in the Winter!",health-care/tights-orthoses,False,False,prompt_HCP
skin/lip-care,unknown,skin/lip-care,4559,gpt-4o-mini-2024-07-18,2025-08-06T12:22:53.842427,success,"Elizabeth Arden-Eight Hour Intensive Lip Repair Balm -Eight hour intensive lip balm is a classic and iconic care, that instantly repairs the skin of the lips and relieves signs of dryness!  Helps strengthen the natural barrier of the skin of the lips, preventing the signs of premature aging.   Intense and lasting hydration, that immediately soothes and enhances the delicate moisture barrier of the lips   Packed in a portable and elegant bottle, Eight Hour Cream Intensive Lip Repair Balm gives your lips a subtle glow and a refreshing eucalyptus-based fragrance.",skin/lip-care/dryness-dehydration,False,True,prompt_HCP
skin/cleansers-tonners/oily-hair,unknown,skin/cleansers-tonners/oily-hair,4592,gpt-4o-mini-2024-07-18,2025-08-06T12:22:55.846786,success,"CosRX-AC Collection Calming Foam Cleanser -AC Collection Calming Foam Cleanser is adaily acne cleanser that provides both freshness and moisture with gentle foam.   Visibly clearer skin with no tightness!   Gently removes dirt and excess oil while fighting acne breakouts, leaving the skin soft, smooth, and fresh.  This formula not only treats acne, but also helps revitalize and recover the skin without any irritation through CosRX Centella AC-Rx Complex.  Thehealing ingredients result in a softdaily cleanser that doesn t cause a stripped feeling.  Ideal for all skin types, including sensitive skin, and for daily use.",skin/cleansers-tonners/combination-to-oily-skin,False,True,prompt_HCP
skin/firming-anti-ageing/moisturisers,unknown,skin/firming-anti-ageing/moisturisers,4651,gpt-4o-mini-2024-07-18,2025-08-06T12:22:57.558862,success,"Nuxe-Merveillance Lift The Exceptional Day and Night Cream-Experience firmer, smoother, and more radiant skin with Nuxe Merveillance Lift Day &amp; Night Creamâpowered by micro-algae oil and niacinamide.One cream. Day to night power. Timeless skin.Key Benefits:Visibly reduces wrinkles and fine linesEnhances firmness and skin toneBoosts radiance and smoothnessMelts into skin with a velvety, non-greasy textureIdeal for day and night useActive Ingredients:Micro-Algae Oil: Ultra-corrective, firms and smoothsNiacinamide (Vitamin B3): Brightens, evens tone, strengthens barrierNuxe Merveillance Lift Day &amp; Night Cream is the ultimate all-in-one anti-aging treatment. With a luxurious texture and clinically proven results, this cream transforms skin from the first applicationâmaking it a must-have in every skincare routine.",skin/loss-firmness/specific-moisturizers,False,True,prompt_HCP
fragrance/women,unknown,fragrance/women,4865,gpt-4o-mini-2024-07-18,2025-08-06T12:22:59.189693,success,"Chloe-L'Eau de Parfum Lumineuse-ChloÃ© L'Eau de Parfum LumineuseExperience the luminous femininity of ChloÃ© L'Eau de Parfum Lumineuse â a vegan fragrance that blends the radiance of Rose with warm Vanilla and velvety Jasmine Sambac. Perfect for any occasion, this intense floral scent lasts all day in a vintage-inspired bottle adorned with silver details and a hand-tied ribbon.A luminous floral fragrance that captures the authentic femininity and free spirit of the ChloÃ© woman!What is the story of the ChloÃ© L'Eau de Parfum Lumineuse perfume?ChloÃ© L'Eau de Parfum Lumineuse evokes the authentic femininity and free spirit of the ChloÃ© woman. Born from the encounter between a rose and a ray of sunshine, this vegan fragrance is formulated with natural origin ingredients, alcohol, and water â nothing else. An ultra-feminine, sunny fragrance for any occasion, it lasts all day in a vintage-inspired bottle adorned with silver details and a hand-tied ribbon made from 100% recycled polyester.Fragrance Features:Luminous floral fragrance for women;Vegan and formulated with natural origin ingredients;Intense scent that lasts all day;Vintage-inspired glass bottle with a luminous silver cap;Outer packaging adorned with silver details and a hand-tied ribbon made from 100% recycled polyester.Fragrance Composition:The luminous Rose at the heart of this creation blends perfectly with Vanilla, illuminating the floral heart with balsamic and amber undertones. Warmed by Vanilla, the Rose reveals itself with added elegance, while Jasmine Sambac intensifies the fusion of floral and sweet tones.The timeless vintage-inspired glass bottle of ChloÃ© L'Eau de Parfum Lumineuse is adorned with a luminous silver cap and a hand-tied ribbon made from 100% recycled polyester. Reflecting the radiant scent inside, it's an iconic ChloÃ© visual code that adds an elegant touch to the fragrance.",fragrance/women,True,True,prompt_HCP
health-care/nutrition,unknown,health-care/nutrition,4640,gpt-4o-mini-2024-07-18,2025-08-06T12:23:00.848911,success,"Aboca-Neobianacid Acidity Reflux Gastroesophageal -Neobianacid acidity reflux gastroesophageal reliefs symptoms such as pain, reflux, acidity and gastroesophageal ardor.   Helps on irritations of the intestinal mucosa!   Made from plant and mineral molecular complexes, plays a protective action of the gastroesophageal mucosa useful to quickly counteract burning, pain and the sensation of acidity, that is, the typical symptoms of irritation and inflammation of the mucosa.  It s indicated for the tratation of problems related to acidity, such as burning, pain, gastroesophageal reflux and gastritis and also for the treatment of symptoms associated with dyspepsia (difficulty of digestion), such as burning, heavy stomach sensation and meteorism.  A useful product in the prevention phase and in situations that can induce irritations of the mucosa, being a gluten-free product and with a pleasant taste.",supplements-vitamins/digestive-health,False,False,prompt_HCP
skin/seruns/firming-anti-ageing/seruns,unknown,skin/seruns/firming-anti-ageing/seruns,4635,gpt-4o-mini-2024-07-18,2025-08-06T12:23:02.963217,success,"Dr Grandel-Ampoules Beauty Date -Beauty date ampoules is a concentrated ampoules, for all skin types, which leaves the skin smooth and radiant.   Light but concentrated texture!   It softens and refines the skin, while giving the skin anatural rosy tone.  It contains skin-relaxing peptidesthat act in two ways:   	<li class=""text-justify"">immediate effect: instantly smoothes wrinkles; 	<li class=""text-justify"">long-term effect: combats the formation of expression lines and wrinkles;   These peptides are combined with matysoft</i> (Enantia chlorantha tree bark extract along with oleanolic acid) that significantly refines pores,leaving the complexion more uniform,and even globe daisy extract that has balancing effect, reducing skin irritations.",skin/global-anti-aging/seruns,False,True,prompt_HCP
skin/cleansers-tonners/combination-to-oily-skin,unknown,skin/cleansers-tonners/combination-to-oily-skin,4671,gpt-4o-mini-2024-07-18,2025-08-06T12:23:04.881715,success,"Elemis-Clarifying Clay Wash -Clarifying Clay Wash isa clay-based purifying facial cleaner that thoroughly cleanses pores to eliminate excess oil and make-up, visibly reducing the appearance of pimples and black spots.   A visibly lighter, soothed skin!   Specifically formulated for oily or bubbly-tended skin, this formula does not dry the skin, leaving it to feel appeased and noticeably clearer.  This stabilizer liquid also helps to visibly improve the appearance of skin texture by minimizing the appearance of black spots and discoloration after rashes.  Soft enough for everyday use, it leaves the skin looking clear, balanced and even with each wash.   	Bile Leaf Extract - A botanical ingredient that helps purify the skin by improving the appearance of pores and skin clarity. 	Hawthorn Extract - Has been shown to help balance the skin micro-biome with a tendency to rashes, leaving it to feel soothed and purified. 	Kaolin Clay - It is known to help remove excess oil and daily impurities.",skin/cleansers-tonners/combination-to-oily-skin,True,True,prompt_HCP
fragrance,unknown,fragrance,4611,gpt-4o-mini-2024-07-18,2025-08-06T12:23:06.518666,success,"Marc Jacobs-Perfect Eau de Parfum    -Perfect Marc Jacobs Eau de Parfum is a comforting floral scent that celebrates self-acceptance and originality.   #PerfectAsIAm   The most fun, unexpected, modern and bright fragrance.  The perfume was inspired by Marc Jacobs  mantra: I am perfectas I am, symbolized by a tattoo of the word perfect on his wrist. Like his tattoo, Perfect by Marc Jacobs is about embracing and expressing our true selves.  Modern, bright and feminine, Perfect is an unconventional yet harmonious fusion of fresh, calming and soothing floral notes.  The fragrance opens with juicy notes of rhubarb and bright daffodil, which reveal a comforting heart of almond milk. It ends with the soft base notes of cedarwood and cashmeran",fragrance/women,False,True,prompt_HCP
men/body/deodorants-antiperspirants,unknown,men/body/deodorants-antiperspirants,4520,gpt-4o-mini-2024-07-18,2025-08-06T12:23:08.412867,success,"Paco Rabanne-1 Million for Men Deodorant Stick -1 Million deodorant stick.  Guaranteed protection all day long.   A very refreshing sensation on application!   Fresh and spicy fragrance with mandarin, peppermint, cinnamon, rose,... an awesome contrast that combines with masculine sensuality and virility.",men/perfumes/deodorants,False,True,prompt_HCP
sun-tan/body/normal-skin,unknown,Category: sun-tan/body/normal-skin,4180,gpt-4o-mini-2024-07-18,2025-08-06T12:23:09.415231,success,"Riemann-P20 Solar Original Spray-Experience unparalleled sun protection with Riemann P20 Solar Original Spray â a breakthrough in eco-friendly, high-performance sunscreen.Embrace the Sun, Respect the Ocean!Key Benefits:Exceptional sun protection: UVB/SPF 50+ and SPF30 for superior defense.Extended wear: Up to 10 hours of sun protection.Water and sweat resistant: Reliable during water activities and sweaty workouts.Eco-conscious formula: Safe for coral reefs and marine life.Skin-safe assurance: Allergy-certified, fragrance-free, and dermatologically tested.Vegan-friendly: Free from animal-derived ingredients.Riemann P20 Solar Original Spray is more than just sunscreen; it's a commitment to both your skin and the environment. Offering up to 10 hours of high-grade protection in an easy-to-apply, transparent spray, this product is perfect for anyone who loves the outdoors but cares deeply about their skin health and the planet. Whether you're hitting the beach or sweating it out on a hike, Riemann P20 ensures that you and the oceans stay safe and unharmed. Dive into your adventures with confidence!",sun-tan/body/normal-skin,True,True,prompt_01
